,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,income,capital.gain_log,capital.loss_log,native.country_grouped,hours.per.week_log
20315,57,Self-emp-inc,10.839914189496584,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
20316,18,Private,10.226331631955956,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0.0,0.0,3,3.258096538021482
20317,53,Local-gov,12.22806894340207,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.784189633918261
20318,58,Private,12.676398097985263,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,0.0,3,3.9318256327243257
20319,47,Private,11.74318761880443,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
20320,46,Private,12.967826623059894,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
20321,26,Private,11.494313328758247,HS-grad,9,Married-AF-spouse,Sales,Husband,White,Male,0,0.0,0.0,3,3.970291913552122
20322,48,Private,12.015323677651836,10th,6,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0.0,0.0,3,3.713572066704308
20323,22,Private,11.673035495398963,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0.0,0.0,3,3.58351893845611
20324,21,Private,12.73011158764238,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
20325,37,Private,12.480270462666883,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,8.895492631451633,0.0,3,3.713572066704308
20326,38,Private,12.14071779128338,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0.0,0.0,3,3.713572066704308
20327,65,Self-emp-not-inc,10.039241473513748,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
20328,42,Private,11.594533101349988,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0.0,0.0,3,3.7612001156935624
20329,30,Private,11.255022235274222,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.970291913552122
20330,18,Private,12.100934327406868,12th,8,Never-married,Sales,Own-child,White,Female,0,0.0,0.0,3,3.044522437723423
20331,59,Private,11.484207009538377,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
20332,24,Private,12.209038243793458,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0.0,0.0,3,3.9318256327243257
20333,52,Private,12.456294254679488,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.0,0.0,3,3.9318256327243257
20334,61,Private,11.943349816786196,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0.0,0.0,3,3.713572066704308
20335,30,Private,12.351315194082709,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
20336,23,Private,12.70857976628742,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0.0,0.0,3,3.258096538021482
20337,21,Private,11.327005441453986,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,7.685703061234547,0.0,3,3.044522437723423
20338,68,Self-emp-not-inc,11.669108364154487,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.0,7.673223121121708,3,3.713572066704308
20339,21,Private,12.630627708743356,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0.0,0.0,3,3.828641396489095
20340,32,Self-emp-inc,12.84221816466975,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
20341,25,Private,13.147586580913757,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.0,0.0,3,3.828641396489095
20342,41,Private,11.48897083000737,Some-college,10,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0.0,0.0,3,3.4965075614664802
20343,41,Private,11.870928526570127,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
20344,37,Self-emp-not-inc,13.31768177483987,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
20345,20,Private,12.98597992151118,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0.0,0.0,3,3.58351893845611
20346,28,Private,11.337142485015857,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0.0,0.0,3,3.713572066704308
20347,33,Private,11.97298607583606,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
20348,19,Private,10.470107326624314,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
20349,31,Private,12.685580961790157,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0.0,0.0,3,3.9318256327243257
20350,38,Private,12.61090755510495,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0.0,0.0,3,3.713572066704308
20351,42,Self-emp-not-inc,12.621636588315752,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,1,0.0,0.0,2,3.713572066704308
20352,30,Private,10.93319625144584,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Female,0,0.0,0.0,3,3.713572066704308
20353,31,Private,11.70237158170648,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0.0,0.0,3,2.9444389791664403
20354,32,Private,10.752505361534784,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0.0,0.0,3,3.713572066704308
20355,34,Private,11.720630452595246,11th,7,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0,0.0,0.0,3,3.713572066704308
20356,42,Private,12.57125380878784,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
20357,31,Private,12.586537843837014,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0.0,0.0,3,3.713572066704308
20358,47,Self-emp-not-inc,11.936577516775516,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.0,0.0,3,3.044522437723423
20359,53,Private,12.40024042460781,Some-college,10,Separated,Adm-clerical,Own-child,White,Male,0,0.0,0.0,2,3.713572066704308
20360,28,Private,12.998207327162175,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0.0,0.0,1,3.784189633918261
20361,28,Private,12.131607686587326,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0.0,0.0,3,3.9318256327243257
20362,63,Private,10.734503580349047,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0,0.0,0.0,3,3.713572066704308
20363,35,Private,12.350956232472608,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0.0,0.0,3,3.970291913552122
20364,32,Private,11.999079225930569,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Black,Male,0,0.0,0.0,3,3.713572066704308
20365,32,Private,12.170668240998712,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,1,9.617470759403409,0.0,3,3.970291913552122
20366,21,Private,10.205442284274628,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0.0,0.0,3,3.044522437723423
20367,54,State-gov,10.397543345426143,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
20368,35,Private,12.640099295026491,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.0,0.0,3,3.8918202981106265
20369,54,Federal-gov,11.76274210546014,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
20370,42,Self-emp-not-inc,12.185349394590062,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
20371,47,Private,12.208429865103852,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,8.310169021981912,0.0,3,3.713572066704308
20372,53,Private,11.55696148895984,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,7.551186867296149,3,3.970291913552122
20373,33,Private,12.537227196863173,HS-grad,9,Divorced,Craft-repair,Own-child,White,Female,0,0.0,0.0,3,3.7612001156935624
20374,40,Private,12.124748700756143,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0.0,0.0,0,3.970291913552122
20375,28,Local-gov,12.599930651096583,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.828641396489095
20376,30,Private,11.621026222732928,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.828641396489095
20377,43,Private,11.934401708017376,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0.0,0.0,3,3.9318256327243257
20378,31,Private,11.575317934986494,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
20379,23,Private,12.112410107618157,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
20380,43,Private,11.47317581195292,Masters,14,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0.0,0.0,3,3.9318256327243257
20381,40,State-gov,12.878345975238808,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
20382,39,Private,12.220719849576906,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0.0,0.0,3,3.828641396489095
20383,53,Private,12.167264247363384,HS-grad,9,Separated,Transport-moving,Unmarried,White,Male,0,0.0,0.0,3,3.828641396489095
20384,28,Self-emp-not-inc,12.145680184262392,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.970291913552122
20385,21,Private,12.99029377298949,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0.0,0.0,3,3.9318256327243257
20386,45,Self-emp-inc,11.9856815527242,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0.0,0.0,3,3.7612001156935624
20387,21,Private,11.417911241366546,Assoc-voc,11,Never-married,Transport-moving,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
20388,21,Private,12.154194969898844,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,8.109525659752872,0.0,3,3.970291913552122
20389,59,Self-emp-not-inc,11.87806845359979,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,7.855932199718614,0.0,2,2.772588722239781
20390,23,Private,10.231963619116156,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
20391,42,State-gov,12.717491093541144,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,1,0.0,0.0,3,3.713572066704308
20392,24,Private,10.907074620795129,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.0,0.0,3,3.828641396489095
20393,53,Private,10.787544307076562,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
20394,64,Private,12.294500102738104,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,1,10.233833921427353,0.0,3,3.970291913552122
20395,17,Private,11.75062653949142,10th,6,Never-married,Other-service,Own-child,White,Male,0,0.0,0.0,3,3.4339872044851463
20396,29,Private,11.689899415437589,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,1,0.0,0.0,2,2.3978952727983707
20397,54,Private,12.54359076359809,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0.0,0.0,3,3.4965075614664802
20398,27,Private,12.458009657743254,Assoc-acdm,12,Married-civ-spouse,Tech-support,Wife,White,Female,0,0.0,0.0,3,3.6635616461296463
20399,25,Private,10.82185612420525,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
20400,50,Private,11.835175616918663,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
20401,38,Private,10.780912708188415,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
20402,18,Private,12.621025931510646,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0.0,0.0,3,3.044522437723423
20403,46,Private,11.50375353108752,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,1,0.0,0.0,3,3.713572066704308
20404,23,Private,13.028847986003283,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0.0,0.0,2,3.713572066704308
20405,35,Self-emp-inc,12.126249913660184,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0.0,0.0,3,3.970291913552122
20406,40,Private,10.126871075054945,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,9.617470759403409,0.0,3,3.970291913552122
20407,51,Private,12.056887948109251,Bachelors,13,Separated,Sales,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
20408,46,Private,12.1326844143008,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0.0,0.0,3,3.970291913552122
20409,27,Private,12.032546297246837,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
20410,51,Federal-gov,10.20975828042422,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
20411,29,Private,11.54857249241637,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,1,0.0,0.0,3,3.713572066704308
20412,43,Federal-gov,11.256367312366269,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
20413,42,Private,10.419957218687204,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,1,0.0,0.0,3,3.828641396489095
20414,47,Self-emp-not-inc,12.821582556362966,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,1,9.617470759403409,0.0,3,3.9318256327243257
20415,44,Federal-gov,11.53506848865586,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0.0,0.0,3,3.713572066704308
20416,27,Local-gov,11.929178836596291,HS-grad,9,Never-married,Prof-specialty,Own-child,Black,Female,0,0.0,0.0,3,3.713572066704308
20417,48,Private,12.60917496444915,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.0,0.0,3,3.8066624897703196
20418,45,Self-emp-not-inc,10.37888287047015,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0.0,0.0,3,3.9318256327243257
20419,37,Private,11.93366006540916,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
20420,33,Private,11.51428454100786,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0.0,7.462214939768189,3,3.258096538021482
20421,34,Private,11.919423372890344,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
20422,25,Private,12.479475757112882,11th,7,Never-married,Other-service,Unmarried,Black,Female,0,0.0,0.0,3,3.4965075614664802
20423,38,Private,11.583411887221422,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.0,0.0,3,3.9318256327243257
20424,36,Private,12.31176060757158,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0.0,0.0,3,3.713572066704308
20425,26,Private,10.57170146655086,12th,8,Married-civ-spouse,Priv-house-serv,Wife,Other,Female,0,0.0,0.0,2,3.713572066704308
20426,31,Private,12.854141389927674,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
20427,27,Private,12.91574011160724,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,8.393216011596527,0.0,3,3.713572066704308
20428,26,Private,12.852178007673164,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.828641396489095
20429,42,Local-gov,10.921684842016592,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
20430,28,Self-emp-not-inc,11.474392515253443,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0.0,0.0,3,1.791759469228055
20431,29,Private,11.267817451277368,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
20432,31,Private,11.709881086263998,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0.0,0.0,1,3.58351893845611
20433,30,Private,10.31860591767243,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
20434,22,Private,12.230453014255552,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
20435,39,Federal-gov,12.923997800890692,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
20436,34,Private,12.526121467451066,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,8.552367266423891,0.0,3,3.713572066704308
20437,24,Private,11.58880258554332,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
20438,44,Private,12.172826051736536,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,8.13505390861157,0.0,3,3.713572066704308
20439,37,Private,12.393278090038754,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
20440,19,Private,12.942418194795286,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0.0,0.0,3,3.9318256327243257
20441,30,Private,11.065246769525514,HS-grad,9,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Female,0,0.0,0.0,3,3.713572066704308
20442,60,Private,10.876177521259402,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
20443,28,Private,12.879274738646975,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
20444,46,Private,12.05075712086785,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,8.13505390861157,0.0,2,3.58351893845611
20445,44,Private,10.941712691189142,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0.0,0.0,3,3.6375861597263857
20446,50,State-gov,11.490465109040043,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
20447,52,Self-emp-not-inc,11.187998326488534,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0.0,0.0,3,3.9318256327243257
20448,36,Private,12.294738070494596,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
20449,33,Private,11.937761734757649,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0.0,0.0,3,3.828641396489095
20450,31,Self-emp-not-inc,12.365372900648604,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.970291913552122
20451,57,Self-emp-not-inc,11.551655673230266,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,0.0,3,3.4339872044851463
20452,42,Self-emp-not-inc,12.068056927617231,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,0.0,3,3.6635616461296463
20453,34,Private,12.71025726657123,HS-grad,9,Never-married,Other-service,Unmarried,Black,Male,0,0.0,0.0,3,3.4339872044851463
20454,53,Private,10.41346281484728,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
20455,53,Self-emp-inc,12.1445588785413,Some-college,10,Widowed,Sales,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
20456,20,Private,12.298027201521135,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0.0,0.0,3,3.970291913552122
20457,71,Private,11.491405564003305,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0.0,0.0,2,2.772588722239781
20458,60,Self-emp-inc,12.258797914153057,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,8.94754601503218,0.0,3,3.713572066704308
20459,27,Federal-gov,12.275533407539282,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0.0,0.0,3,3.713572066704308
20460,34,State-gov,12.536738773562856,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0.0,0.0,3,3.713572066704308
20461,35,Private,11.687710359002518,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
20462,25,Private,12.144835336058984,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
20463,47,Federal-gov,12.218796354734607,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,1,0.0,0.0,3,3.713572066704308
20464,30,Private,11.629676857554736,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.0,0.0,3,3.828641396489095
20465,39,Private,10.48824184666795,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
20466,24,Private,10.447177189921293,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0.0,0.0,3,3.6375861597263857
20467,33,Private,10.973460282995074,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
20468,54,Self-emp-inc,11.476894060560724,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,8.94754601503218,0.0,3,3.970291913552122
20469,41,Private,12.441093382990276,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0.0,0.0,3,3.8918202981106265
20470,32,Private,12.347663349483678,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0.0,0.0,3,3.828641396489095
20471,35,Self-emp-not-inc,11.618149971379216,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.0,0.0,3,3.9318256327243257
20472,22,Federal-gov,11.895046883615333,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
20473,45,Federal-gov,11.23860703330988,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.9318256327243257
20474,39,Private,12.039132190774522,HS-grad,9,Separated,Other-service,Other-relative,Black,Male,0,0.0,0.0,3,3.713572066704308
20475,33,Private,11.11353685748066,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,1,0.0,0.0,3,3.9318256327243257
20476,17,Private,11.960824068433404,12th,8,Never-married,Other-service,Own-child,White,Female,0,0.0,0.0,3,2.833213344056216
20477,23,Private,11.531609820174356,10th,6,Never-married,Craft-repair,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
20478,34,Private,12.237077004392864,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.8918202981106265
20479,60,Private,12.602369183797052,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0.0,0.0,3,2.772588722239781
20480,24,State-gov,12.690465994370385,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
20481,56,Private,12.125697382566257,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0.0,0.0,3,3.970291913552122
20482,20,Private,11.96968553413122,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0.0,0.0,3,3.044522437723423
20483,31,Self-emp-not-inc,11.690334977403165,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,1,0.0,0.0,3,3.970291913552122
20484,33,Private,12.229559653622628,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
20485,48,Private,12.12832729690532,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0.0,0.0,3,3.4339872044851463
20486,41,Private,10.815730101563714,Some-college,10,Separated,Exec-managerial,Not-in-family,Black,Female,0,0.0,0.0,3,3.713572066704308
20487,45,Local-gov,12.164088517661137,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
20488,30,Private,10.316490843682582,11th,7,Divorced,Sales,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
20489,27,Private,10.661883939137294,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
20490,24,Private,12.999687139536814,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
20491,45,Private,12.192181610290737,12th,8,Married-civ-spouse,Sales,Husband,White,Male,1,8.94754601503218,0.0,3,3.713572066704308
20492,53,Self-emp-inc,11.472759505212103,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,7.551186867296149,3,3.8918202981106265
20493,22,Self-emp-not-inc,12.220572019718947,HS-grad,9,Never-married,Prof-specialty,Unmarried,White,Female,1,11.512925464970229,0.0,2,3.713572066704308
20494,37,Self-emp-inc,11.749387924530437,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
20495,32,Private,13.31216852878797,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,0.0,0.0,1,3.970291913552122
20496,54,Private,10.893660516800988,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
20497,35,Private,12.138040027138326,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,0.0,3,3.828641396489095
20498,46,Private,11.739965415452447,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
20499,56,Private,12.204891948782011,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.828641396489095
20500,32,State-gov,12.050073591845294,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0.0,0.0,3,3.6375861597263857
20501,35,Local-gov,13.412522379731,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.0,7.462214939768189,3,3.970291913552122
20502,50,Local-gov,10.828936222195049,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.7612001156935624
20503,27,Federal-gov,12.530967406787733,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
20504,49,Private,11.670749390163785,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
20505,31,Private,12.093038316895994,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,1,9.552865680310472,0.0,3,3.970291913552122
20506,62,Private,11.99686898094965,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.0,7.395721608602045,3,3.970291913552122
20507,32,Private,11.178025990909331,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
20508,34,Self-emp-not-inc,10.950192323132216,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.0,0.0,3,3.58351893845611
20509,24,Private,11.673035495398963,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,0.0,0.0,3,3.58351893845611
20510,18,Private,12.955186557936829,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0.0,0.0,3,3.044522437723423
